t_s,speed_mps,traction_power_kw,battery_current_a,battery_voltage_v,battery_power_kw,regen_power_kw,soc,charge_pct,ocv_v,vp_v,temperature_c,thermal_status_code,thermal_alert,efficiency_km_per_kwh,soh_pct,range_km,time_to_80_hr,time_to_100_hr
301.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8410269867621,0.0,0.5934465969741368,0.9890776616235613
302.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.84050058055077,0.0,0.5934465969741368,0.9890776616235613
303.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83997417433945,0.0,0.5934465969741368,0.9890776616235613
304.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83944776812812,0.0,0.5934465969741368,0.9890776616235613
305.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83892136191679,0.0,0.5934465969741368,0.9890776616235613
306.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83839495570545,0.0,0.5934465969741368,0.9890776616235613
307.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83786854949413,0.0,0.5934465969741368,0.9890776616235613
308.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8373421432828,0.0,0.5934465969741368,0.9890776616235613
309.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83681573707148,0.0,0.5934465969741368,0.9890776616235613
310.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83628933086014,0.0,0.5934465969741368,0.9890776616235613
311.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83576292464882,0.0,0.5934465969741368,0.9890776616235613
312.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83523651843748,0.0,0.5934465969741368,0.9890776616235613
313.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83471011222615,0.0,0.5934465969741368,0.9890776616235613
314.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83418370601483,0.0,0.5934465969741368,0.9890776616235613
315.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83365729980349,0.0,0.5934465969741368,0.9890776616235613
316.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83313089359217,0.0,0.5934465969741368,0.9890776616235613
317.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83260448738083,0.0,0.5934465969741368,0.9890776616235613
318.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8320780811695,0.0,0.5934465969741368,0.9890776616235613
319.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83155167495818,0.0,0.5934465969741368,0.9890776616235613
320.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83102526874686,0.0,0.5934465969741368,0.9890776616235613
321.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.83049886253552,0.0,0.5934465969741368,0.9890776616235613
322.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8299724563242,0.0,0.5934465969741368,0.9890776616235613
323.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82944605011285,0.0,0.5934465969741368,0.9890776616235613
324.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82891964390153,0.0,0.5934465969741368,0.9890776616235613
325.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82839323769021,0.0,0.5934465969741368,0.9890776616235613
326.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82786683147887,0.0,0.5934465969741368,0.9890776616235613
327.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82734042526755,0.0,0.5934465969741368,0.9890776616235613
328.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82681401905621,0.0,0.5934465969741368,0.9890776616235613
329.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82628761284488,0.0,0.5934465969741368,0.9890776616235613
330.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82576120663356,0.0,0.5934465969741368,0.9890776616235613
331.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82523480042222,0.0,0.5934465969741368,0.9890776616235613
332.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8247083942109,0.0,0.5934465969741368,0.9890776616235613
333.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82418198799958,0.0,0.5934465969741368,0.9890776616235613
334.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82365558178824,0.0,0.5934465969741368,0.9890776616235613
335.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82312917557691,0.0,0.5934465969741368,0.9890776616235613
336.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82260276936557,0.0,0.5934465969741368,0.9890776616235613
337.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82207636315425,0.0,0.5934465969741368,0.9890776616235613
338.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82154995694293,0.0,0.5934465969741368,0.9890776616235613
339.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8210235507316,0.0,0.5934465969741368,0.9890776616235613
340.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.82049714452026,0.0,0.5934465969741368,0.9890776616235613
341.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81997073830892,0.0,0.5934465969741368,0.9890776616235613
342.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8194443320976,0.0,0.5934465969741368,0.9890776616235613
343.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81891792588628,0.0,0.5934465969741368,0.9890776616235613
344.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81839151967495,0.0,0.5934465969741368,0.9890776616235613
345.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81786511346363,0.0,0.5934465969741368,0.9890776616235613
346.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81733870725229,0.0,0.5934465969741368,0.9890776616235613
347.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81681230104095,0.0,0.5934465969741368,0.9890776616235613
348.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81628589482963,0.0,0.5934465969741368,0.9890776616235613
349.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8157594886183,0.0,0.5934465969741368,0.9890776616235613
350.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81523308240698,0.0,0.5934465969741368,0.9890776616235613
351.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81470667619566,0.0,0.5934465969741368,0.9890776616235613
352.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8141802699843,0.0,0.5934465969741368,0.9890776616235613
353.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81365386377298,0.0,0.5934465969741368,0.9890776616235613
354.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81312745756165,0.0,0.5934465969741368,0.9890776616235613
355.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81260105135033,0.0,0.5934465969741368,0.9890776616235613
356.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.812074645139,0.0,0.5934465969741368,0.9890776616235613
357.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81154823892766,0.0,0.5934465969741368,0.9890776616235613
358.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81102183271634,0.0,0.5934465969741368,0.9890776616235613
359.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.81049542650501,0.0,0.5934465969741368,0.9890776616235613
360.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80996902029368,0.0,0.5934465969741368,0.9890776616235613
361.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80944261408236,0.0,0.5934465969741368,0.9890776616235613
362.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80891620787102,0.0,0.5934465969741368,0.9890776616235613
363.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80838980165969,0.0,0.5934465969741368,0.9890776616235613
364.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80786339544836,0.0,0.5934465969741368,0.9890776616235613
365.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80733698923703,0.0,0.5934465969741368,0.9890776616235613
366.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80681058302571,0.0,0.5934465969741368,0.9890776616235613
367.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80628417681437,0.0,0.5934465969741368,0.9890776616235613
368.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80575777060305,0.0,0.5934465969741368,0.9890776616235613
369.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80523136439172,0.0,0.5934465969741368,0.9890776616235613
370.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80470495818038,0.0,0.5934465969741368,0.9890776616235613
371.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80417855196906,0.0,0.5934465969741368,0.9890776616235613
372.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80365214575774,0.0,0.5934465969741368,0.9890776616235613
373.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.8031257395464,0.0,0.5934465969741368,0.9890776616235613
374.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80259933333507,0.0,0.5934465969741368,0.9890776616235613
375.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80207292712373,0.0,0.5934465969741368,0.9890776616235613
376.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80154652091241,0.0,0.5934465969741368,0.9890776616235613
377.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80102011470109,0.0,0.5934465969741368,0.9890776616235613
378.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.80049370848975,0.0,0.5934465969741368,0.9890776616235613
379.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.79996730227843,0.0,0.5934465969741368,0.9890776616235613
380.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.79944089606708,0.0,0.5934465969741368,0.9890776616235613
381.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.79891448985576,0.0,0.5934465969741368,0.9890776616235613
382.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.79838808364444,0.0,0.5934465969741368,0.9890776616235613
383.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7978616774331,0.0,0.5934465969741368,0.9890776616235613
384.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.79733527122178,0.0,0.5934465969741368,0.9890776616235613
