t_s,i_a,soc,vp_v,ocv_v,vt_v
8386.0,0.0,0.7816666666664549,-2.2561425248219246e-08,3.795799004497471,3.795799027058896
8387.0,0.0,0.7816666666664549,-2.204866558348699e-08,3.795799004497471,3.7957990265461365
8388.0,0.0,0.7816666666664549,-2.154755954749865e-08,3.795799004497471,3.7957990260450307
8389.0,0.0,0.7816666666664549,-2.1057842285055497e-08,3.795799004497471,3.795799025555313
8390.0,0.0,0.7816666666664549,-2.0579254960395145e-08,3.795799004497471,3.7957990250767257
8391.0,0.0,0.7816666666664549,-2.0111544620386166e-08,3.795799004497471,3.7957990246090154
8392.0,0.0,0.7816666666664549,-1.9654464060831935e-08,3.795799004497471,3.7957990241519353
8393.0,0.0,0.7816666666664549,-1.9207771695813027e-08,3.795799004497471,3.795799023705243
8394.0,0.0,0.7816666666664549,-1.8771231429999095e-08,3.795799004497471,3.795799023268702
8395.0,0.0,0.7816666666664549,-1.8344612533862753e-08,3.795799004497471,3.7957990228420835
8396.0,0.0,0.7816666666664549,-1.7927689521729507e-08,3.795799004497471,3.7957990224251605
8397.0,0.0,0.7816666666664549,-1.7520242032599292e-08,3.795799004497471,3.795799022017713
8398.0,0.0,0.7816666666664549,-1.712205471367658e-08,3.795799004497471,3.795799021619526
8399.0,0.0,0.7816666666664549,-1.6732917106547568e-08,3.795799004497471,3.7957990212303883
8400.0,0.0,0.7816666666664549,-1.6352623535944215e-08,3.795799004497471,3.7957990208500947
8401.0,0.0,0.7816666666664549,-1.5980973001036392e-08,3.795799004497471,3.795799020478444
8402.0,0.0,0.7816666666664549,-1.5617769069194655e-08,3.795799004497471,3.79579902011524
8403.0,0.0,0.7816666666664549,-1.5262819772167504e-08,3.795799004497471,3.795799019760291
8404.0,0.0,0.7816666666664549,-1.4915937504618243e-08,3.795799004497471,3.7957990194134084
8405.0,0.0,0.7816666666664549,-1.4576938924967829e-08,3.795799004497471,3.7957990190744098
8406.0,0.0,0.7816666666664549,-1.4245644858491288e-08,3.795799004497471,3.7957990187431156
8407.0,0.0,0.7816666666664549,-1.3921880202616485e-08,3.795799004497471,3.795799018419351
8408.0,0.0,0.7816666666664549,-1.3605473834375202e-08,3.795799004497471,3.7957990181029446
8409.0,0.0,0.7816666666664549,-1.3296258519957584e-08,3.795799004497471,3.7957990177937293
8410.0,0.0,0.7816666666664549,-1.2994070826322184e-08,3.795799004497471,3.7957990174915417
8411.0,0.0,0.7816666666664549,-1.269875103481486e-08,3.795799004497471,3.795799017196222
8412.0,0.0,0.7816666666664549,-1.2410143056750887e-08,3.795799004497471,3.795799016907614
8413.0,0.0,0.7816666666664549,-1.212809435091564e-08,3.795799004497471,3.7957990166255655
8414.0,0.0,0.7816666666664549,-1.1852455842940285e-08,3.795799004497471,3.795799016349927
8415.0,0.0,0.7816666666664549,-1.1583081846509823e-08,3.795799004497471,3.795799016080553
8416.0,0.0,0.7816666666664549,-1.1319829986361873e-08,3.795799004497471,3.795799015817301
8417.0,0.0,0.7816666666664549,-1.1062561123035467e-08,3.795799004497471,3.795799015560032
8418.0,0.0,0.7816666666664549,-1.0811139279330114e-08,3.795799004497471,3.79579901530861
8419.0,0.0,0.7816666666664549,-1.0565431568436248e-08,3.795799004497471,3.7957990150629026
8420.0,0.0,0.7816666666664549,-1.032530812369906e-08,3.795799004497471,3.795799014822779
8421.0,0.0,0.7816666666664549,-1.0090642029978628e-08,3.795799004497471,3.795799014588113
8422.0,0.0,0.7816666666664549,-9.861309256570023e-09,3.795799004497471,3.79579901435878
8423.0,0.0,0.7816666666664549,-9.637188591647977e-09,3.795799004497471,3.7957990141346594
8424.0,0.0,0.7816666666664549,-9.418161578201432e-09,3.795799004497471,3.7957990139156323
8425.0,0.0,0.7816666666664549,-9.204112451424127e-09,3.795799004497471,3.7957990137015836
8426.0,0.0,0.7816666666664549,-8.994928077528124e-09,3.795799004497471,3.795799013492399
8427.0,0.0,0.7816666666664549,-8.79049789394794e-09,3.795799004497471,3.795799013287969
8428.0,0.0,0.7816666666664549,-8.590713850903668e-09,3.795799004497471,3.795799013088185
8429.0,0.0,0.7816666666664549,-8.39547035429222e-09,3.795799004497471,3.7957990128929415
8430.0,0.0,0.7816666666664549,-8.204664209876489e-09,3.795799004497471,3.795799012702135
8431.0,0.0,0.7816666666664549,-8.018194568742933e-09,3.795799004497471,3.7957990125156655
8432.0,0.0,0.7816666666664549,-7.835962873998775e-09,3.795799004497471,3.795799012333434
8433.0,0.0,0.7816666666664549,-7.657872808680621e-09,3.795799004497471,3.795799012155344
8434.0,0.0,0.7816666666664549,-7.48383024484697e-09,3.795799004497471,3.7957990119813014
8435.0,0.0,0.7816666666664549,-7.313743193827721e-09,3.795799004497471,3.7957990118112144
8436.0,0.0,0.7816666666664549,-7.1475217576043635e-09,3.795799004497471,3.7957990116449927
8437.0,0.0,0.7816666666664549,-6.9850780812951735e-09,3.795799004497471,3.7957990114825493
8438.0,0.0,0.7816666666664549,-6.826326306720283e-09,3.795799004497471,3.795799011323797
8439.0,0.0,0.7816666666664549,-6.671182527022095e-09,3.795799004497471,3.7957990111686537
8440.0,0.0,0.7816666666664549,-6.519564742317047e-09,3.795799004497471,3.795799011017036
8441.0,0.0,0.7816666666664549,-6.371392816355296e-09,3.795799004497471,3.7957990108688637
8442.0,0.0,0.7816666666664549,-6.226588434165403e-09,3.795799004497471,3.7957990107240596
8443.0,0.0,0.7816666666664549,-6.085075060661644e-09,3.795799004497471,3.795799010582546
8444.0,0.0,0.7816666666664549,-5.946777900192061e-09,3.795799004497471,3.7957990104442487
8445.0,0.0,0.7816666666664549,-5.8116238570058776e-09,3.795799004497471,3.795799010309095
8446.0,0.0,0.7816666666664549,-5.67954149661938e-09,3.795799004497471,3.7957990101770123
8447.0,0.0,0.7816666666664549,-5.550461008059849e-09,3.795799004497471,3.795799010047932
8448.0,0.0,0.7816666666664549,-5.42431416696758e-09,3.795799004497471,3.7957990099217853
8449.0,0.0,0.7816666666664549,-5.301034299536498e-09,3.795799004497471,3.7957990097985053
8450.0,0.0,0.7816666666664549,-5.180556247274305e-09,3.795799004497471,3.7957990096780274
8451.0,0.0,0.7816666666664549,-5.0628163325635255e-09,3.795799004497471,3.7957990095602874
8452.0,0.0,0.7816666666664549,-4.947752325005263e-09,3.795799004497471,3.7957990094452234
8453.0,0.0,0.7816666666664549,-4.8353034085278705e-09,3.795799004497471,3.7957990093327743
8454.0,0.0,0.7816666666664549,-4.7254101492431465e-09,3.795799004497471,3.7957990092228813
8455.0,0.0,0.7816666666664549,-4.618014464033075e-09,3.795799004497471,3.7957990091154854
8456.0,0.0,0.7816666666664549,-4.513059589850505e-09,3.795799004497471,3.7957990090105307
8457.0,0.0,0.7816666666664549,-4.410490053717539e-09,3.795799004497471,3.795799008907961
8458.0,0.0,0.7816666666664549,-4.310251643405777e-09,3.795799004497471,3.7957990088077227
8459.0,0.0,0.7816666666664549,-4.212291378782918e-09,3.795799004497471,3.7957990087097624
8460.0,0.0,0.7816666666664549,-4.116557483810579e-09,3.795799004497471,3.7957990086140283
8461.0,0.0,0.7816666666664549,-4.022999359178521e-09,3.795799004497471,3.7957990085204703
8462.0,0.0,0.7816666666664549,-3.931567555560827e-09,3.795799004497471,3.7957990084290385
8463.0,0.0,0.7816666666664549,-3.842213747479899e-09,3.795799004497471,3.7957990083396846
8464.0,0.0,0.7816666666664549,-3.754890707764447e-09,3.795799004497471,3.7957990082523616
8465.0,0.0,0.7816666666664549,-3.669552282587982e-09,3.795799004497471,3.795799008167023
8466.0,0.0,0.7816666666664549,-3.5861533670746187e-09,3.795799004497471,3.795799008083624
8467.0,0.0,0.7816666666664549,-3.5046498814592866e-09,3.795799004497471,3.795799008002121
8468.0,0.0,0.7816666666664549,-3.4249987477897574e-09,3.795799004497471,3.79579900792247
8469.0,0.0,0.7816666666664549,-3.347157867158172e-09,3.795799004497471,3.7957990078446286
8470.0,0.0,0.7816666666664549,-3.2710860974500314e-09,3.795799004497471,3.795799007768557
8471.0,0.0,0.7816666666664549,-3.196743231598894e-09,3.795799004497471,3.7957990076942143
8472.0,0.0,0.7816666666664549,-3.124089976335283e-09,3.795799004497471,3.795799007621561
8473.0,0.0,0.7816666666664549,-3.053087931418572e-09,3.795799004497471,3.795799007550559
8474.0,0.0,0.7816666666664549,-2.983699569340877e-09,3.795799004497471,3.7957990074811705
8475.0,0.0,0.7816666666664549,-2.915888215492221e-09,3.795799004497471,3.7957990074133594
8476.0,0.0,0.7816666666664549,-2.8496180287764887e-09,3.795799004497471,3.795799007347089
8477.0,0.0,0.7816666666664549,-2.784853982667932e-09,3.795799004497471,3.795799007282325
8478.0,0.0,0.7816666666664549,-2.7215618466982065e-09,3.795799004497471,3.7957990072190326
8479.0,0.0,0.7816666666664549,-2.6597081683641565e-09,3.795799004497471,3.795799007157179
8480.0,0.0,0.7816666666664549,-2.599260255446789e-09,3.795799004497471,3.7957990070967313
8481.0,0.0,0.7816666666664549,-2.5401861587320892e-09,3.795799004497471,3.7957990070376573
8482.0,0.0,0.7816666666664549,-2.4824546551245416e-09,3.795799004497471,3.7957990069799257
8483.0,0.0,0.7816666666664549,-2.4260352311444384e-09,3.795799004497471,3.7957990069235064
8484.0,0.0,0.7816666666664549,-2.3708980668002466e-09,3.795799004497471,3.795799006868369
8485.0,0.0,0.7816666666664549,-2.3170140198275136e-09,3.795799004497471,3.795799006814485
8486.0,0.0,0.7816666666664549,-2.264354610285979e-09,3.795799004497471,3.7957990067618255
8487.0,0.0,0.7816666666664549,-2.2128920055067523e-09,3.795799004497471,3.795799006710363
8488.0,0.0,0.7816666666664549,-2.1625990053815987e-09,3.795799004497471,3.79579900666007
8489.0,0.0,0.7816666666664549,-2.113449027986562e-09,3.795799004497471,3.79579900661092
8490.0,0.0,0.7816666666664549,-2.065416095532322e-09,3.795799004497471,3.7957990065628873
8491.0,0.0,0.7816666666664549,-2.01847482063386e-09,3.795799004497471,3.7957990065159457
8492.0,0.0,0.7816666666664549,-1.9726003928921815e-09,3.795799004497471,3.7957990064700713
8493.0,0.0,0.7816666666664549,-1.9277685657809954e-09,3.795799004497471,3.7957990064252396
8494.0,0.0,0.7816666666664549,-1.883955643831427e-09,3.795799004497471,3.7957990063814266
8495.0,0.0,0.7816666666664549,-1.8411384701079857e-09,3.795799004497471,3.7957990063386093
8496.0,0.0,0.7816666666664549,-1.7992944139691677e-09,3.795799004497471,3.7957990062967655
8497.0,0.0,0.7816666666664549,-1.758401359106232e-09,3.795799004497471,3.7957990062558724
8498.0,0.0,0.7816666666664549,-1.7184376918538178e-09,3.795799004497471,3.795799006215909
8499.0,0.0,0.7816666666664549,-1.679382289766231e-09,3.795799004497471,3.7957990061768534
8500.0,0.0,0.7816666666664549,-1.6412145104533622e-09,3.795799004497471,3.7957990061386857
8501.0,0.0,0.7816666666664549,-1.6039141806703311e-09,3.795799004497471,3.7957990061013853
8502.0,0.0,0.7816666666664549,-1.5674615856550962e-09,3.795799004497471,3.7957990060649327
8503.0,0.0,0.7816666666664549,-1.5318374587083895e-09,3.795799004497471,3.7957990060293083
8504.0,0.0,0.7816666666664549,-1.4970229710104715e-09,3.795799004497471,3.795799005994494
8505.0,0.0,0.7816666666664549,-1.4629997216693245e-09,3.795799004497471,3.795799005960471
8506.0,0.0,0.7816666666664549,-1.4297497279950217e-09,3.795799004497471,3.7957990059272206
8507.0,0.0,0.7816666666664549,-1.3972554159951348e-09,3.795799004497471,3.795799005894726
8508.0,0.0,0.7816666666664549,-1.3654996110861545e-09,3.795799004497471,3.7957990058629707
8509.0,0.0,0.7816666666664549,-1.3344655290160147e-09,3.795799004497471,3.7957990058319364
8510.0,0.0,0.7816666666664549,-1.3041367669929235e-09,3.795799004497471,3.795799005801608
8511.0,0.0,0.7816666666664549,-1.2744972950158117e-09,3.795799004497471,3.7957990057719684
8512.0,0.0,0.7816666666664549,-1.245531447401816e-09,3.795799004497471,3.795799005743002
8513.0,0.0,0.7816666666664549,-1.2172239145063202e-09,3.795799004497471,3.795799005714695
8514.0,0.0,0.7816666666664549,-1.1895597346311766e-09,3.795799004497471,3.7957990056870305
8515.0,0.0,0.7816666666664549,-1.1625242861168318e-09,3.795799004497471,3.7957990056599953
8516.0,0.0,0.7816666666664549,-1.1361032796141765e-09,3.795799004497471,3.795799005633574
8517.0,0.0,0.7816666666664549,-1.110282750532036e-09,3.795799004497471,3.7957990056077535
8518.0,0.0,0.7816666666664549,-1.085049051656308e-09,3.795799004497471,3.79579900558252
8519.0,0.0,0.7816666666664549,-1.0603888459368464e-09,3.795799004497471,3.7957990055578597
8520.0,0.0,0.7816666666664549,-1.0362890994382818e-09,3.795799004497471,3.7957990055337603
8521.0,0.0,0.7816666666664549,-1.012737074451048e-09,3.795799004497471,3.795799005510208
8522.0,0.0,0.7816666666664549,-9.897203227589788e-10,3.795799004497471,3.7957990054871913
8523.0,0.0,0.7816666666664549,-9.672266790599112e-10,3.795799004497471,3.7957990054646977
8524.0,0.0,0.7816666666664549,-9.452442545358222e-10,3.795799004497471,3.7957990054427153
8525.0,0.0,0.7816666666664549,-9.23761430569099e-10,3.795799004497471,3.7957990054212325
8526.0,0.0,0.7816666666664549,-9.027668526016195e-10,3.795799004497471,3.7957990054002377
8527.0,0.0,0.7816666666664549,-8.822494241334009e-10,3.795799004497471,3.7957990053797204
8528.0,0.0,0.7816666666664549,-8.621983008576418e-10,3.795799004497471,3.7957990053596693
8529.0,0.0,0.7816666666664549,-8.42602884929059e-10,3.795799004497471,3.795799005340074
8530.0,0.0,0.7816666666664549,-8.234528193624895e-10,3.795799004497471,3.795799005320924
8531.0,0.0,0.7816666666664549,-8.047379825587965e-10,3.795799004497471,3.795799005302209
8532.0,0.0,0.7816666666664549,-7.864484829551875e-10,3.795799004497471,3.7957990052839197
8533.0,0.0,0.7816666666664549,-7.68574653797115e-10,3.795799004497471,3.7957990052660455
8534.0,0.0,0.7816666666664549,-7.511070480289988e-10,3.795799004497471,3.795799005248578
8535.0,0.0,0.7816666666664549,-7.34036433301067e-10,3.795799004497471,3.7957990052315074
8536.0,0.0,0.7816666666664549,-7.173537870896791e-10,3.795799004497471,3.7957990052148247
8537.0,0.0,0.7816666666664549,-7.0105029192855e-10,3.795799004497471,3.7957990051985213
8538.0,0.0,0.7816666666664549,-6.851173307483557e-10,3.795799004497471,3.7957990051825883
8539.0,0.0,0.7816666666664549,-6.695464823222567e-10,3.795799004497471,3.7957990051670176
8540.0,0.0,0.7816666666664549,-6.543295168149327e-10,3.795799004497471,3.7957990051518005
8541.0,0.0,0.7816666666664549,-6.394583914327751e-10,3.795799004497471,3.7957990051369292
8542.0,0.0,0.7816666666664549,-6.249252461729393e-10,3.795799004497471,3.7957990051223964
8543.0,0.0,0.7816666666664549,-6.107223996690088e-10,3.795799004497471,3.7957990051081936
8544.0,0.0,0.7816666666664549,-5.968423451310768e-10,3.795799004497471,3.795799005094313
8545.0,0.0,0.7816666666664549,-5.832777463780977e-10,3.795799004497471,3.795799005080749
8546.0,0.0,0.7816666666664549,-5.700214339604137e-10,3.795799004497471,3.7957990050674923
8547.0,0.0,0.7816666666664549,-5.570664013704043e-10,3.795799004497471,3.7957990050545374
8548.0,0.0,0.7816666666664549,-5.444058013392588e-10,3.795799004497471,3.795799005041877
8549.0,0.0,0.7816666666664549,-5.32032942217912e-10,3.795799004497471,3.795799005029504
8550.0,0.0,0.7816666666664549,-5.199412844402322e-10,3.795799004497471,3.7957990050174124
8551.0,0.0,0.7816666666664549,-5.081244370665905e-10,3.795799004497471,3.7957990050055956
8552.0,0.0,0.7816666666664549,-4.965761544059862e-10,3.795799004497471,3.795799004994047
